"boxerID","wins","defeats","draws","wins_by_KO","defeats_by_KO"
"2999","44","9",0,"34 KOs","7 KOs"
"482499","30","1",0,"14 KOs","1 KOs"
"9907","103","43",18,"39 KOs","12 KOs"
"472580","28","4",0,"20 KOs","3 KOs"
"13685","40","8",3,"34 KOs","3 KOs"
"26395","46","12",6,"22 KOs","4 KOs"
"10299","53","15",1,"22 KOs","2 KOs"
"9465","71","44",5,"27 KOs","6 KOs"
"46044","113","17",5,"62 KOs","3 KOs"
"40466","83","19",19,"23 KOs","1 KOs"
"16284","70","13",5,"22 KOs","8 KOs"
"16461","39","6",0,"21 KOs","1 KOs"
"256942","39","5",0,"36 KOs","2 KOs"
"4655","44","9",1,"30 KOs","2 KOs"
"857","44","5",2,"28 KOs","3 KOs"
"12558","49","20",5,"23 KOs","5 KOs"
"257790","35","5",0,"31 KOs","0 KOs"
"12664","36","12",1,"15 KOs","4 KOs"
"11101","41","16",1,"12 KOs","3 KOs"
"47308","78","26",3,"51 KOs","7 KOs"
"477","50","7",0,"30 KOs","1 KOs"
"2670","44","7",1,"35 KOs","4 KOs"
"35197","151","22",20,"65 KOs","0 KOs"
"4343","52","5",2,"43 KOs","0 KOs"
"9796","129","6",2,"60 KOs","4 KOs"
"485","59","13",0,"35 KOs","6 KOs"
"10598","70","20",14,"30 KOs","4 KOs"
"489762","34","2",0,"22 KOs","0 KOs"
"9778","131","39",6,"69 KOs","2 KOs"
"67437","37","6",1,"20 KOs","1 KOs"
"405","41","18",1,"28 KOs","12 KOs"
"6077","66","4",2,"46 KOs","3 KOs"
"13498","49","6",2,"24 KOs","3 KOs"
"20784","155","22",14,"90 KOs","5 KOs"
"88846","37","13",8,"12 KOs","4 KOs"
"24674","60","17",3,"43 KOs","5 KOs"
"43422","63","19",5,"33 KOs","3 KOs"
"16255","17","7",1,"11 KOs","7 KOs"
"4886","50","5",0,"29 KOs","2 KOs"
"9914","104","16",13,"38 KOs","3 KOs"
"24840","53","20",5,"23 KOs","6 KOs"
"24191","62","13",0,"20 KOs","2 KOs"
"11937","13","13",4,"10 KOs","4 KOs"
"39558","133","42",33,"29 KOs","4 KOs"
"21964","56","19",4,"16 KOs","8 KOs"
"66292","91","11",3,"18 KOs","0 KOs"
"41217","57","34",19,"18 KOs","4 KOs"
"13670","43","30",5,"26 KOs","5 KOs"
"13235","69","45",14,"7 KOs","1 KOs"
"24544","46","7",6,"11 KOs","3 KOs"
"17916","77","18",6,"55 KOs","7 KOs"
"13144","78","31",7,"31 KOs","11 KOs"
"58717","34","1",1,"21 KOs","0 KOs"
"2495","43","12",1,"24 KOs","8 KOs"
"10592","43","3",2,"33 KOs","1 KOs"
"12531","138","43",6,"53 KOs","6 KOs"
"10109","111","49",13,"33 KOs","5 KOs"
"34997","101","22",13,"32 KOs","13 KOs"
"9404","32","58",10,"4 KOs","13 KOs"
"9695","67","18",5,"14 KOs","4 KOs"
"12475","51","16",1,"20 KOs","3 KOs"
"739","42","5",1,"35 KOs","4 KOs"
"23664","29","4",0,"23 KOs","4 KOs"
"11094","120","23",8,"57 KOs","2 KOs"
"10918","47","18",3,"25 KOs","8 KOs"
"3205","26","1",0,"19 KOs","0 KOs"
"762","130","11",3,"90 KOs","2 KOs"
"14023","39","5",3,"24 KOs","2 KOs"
"13253","57","9",1,"33 KOs","4 KOs"
"449","35","3",1,"25 KOs","3 KOs"
"11076","45","13",4,"24 KOs","3 KOs"
"5673","38","1",0,"23 KOs","0 KOs"
"48596","45","27",7,"21 KOs","8 KOs"
"1097","42","11",1,"21 KOs","2 KOs"
"11805","65","11",2,"56 KOs","4 KOs"
"30295","37","11",1,"23 KOs","6 KOs"
"487","55","8",3,"28 KOs","3 KOs"
"11292","66","18",12,"44 KOs","7 KOs"
"24358","34","3",1,"21 KOs","2 KOs"
"11112","77","14",3,"26 KOs","2 KOs"
"20324","75","21",2,"30 KOs","4 KOs"
"554","36","6",1,"14 KOs","2 KOs"
"12796","73","18",6,"16 KOs","2 KOs"
"2617","18","5",0,"14 KOs","3 KOs"
"16243","43","21",2,"15 KOs","5 KOs"
"1473","32","3",0,"19 KOs","2 KOs"
"9423","82","38",11,"21 KOs","11 KOs"
"2347","19","2",1,"10 KOs","0 KOs"
"13503","33","10",6,"5 KOs","1 KOs"
"9681","59","17",3,"21 KOs","3 KOs"
"26406","43","21",4,"23 KOs","1 KOs"
"16026","55","22",4,"15 KOs","2 KOs"
"290691","35","6",1,"20 KOs","2 KOs"
"47894","140","22",19,"48 KOs","5 KOs"
"49823","55","5",3,"16 KOs","0 KOs"
"1629","48","12",1,"34 KOs","4 KOs"
"3240","44","5",0,"28 KOs","3 KOs"
"10604","89","15",6,"57 KOs","10 KOs"
"36447","63","16",2,"20 KOs","4 KOs"
"11384","46","6",2,"23 KOs","4 KOs"
"62289","73","23",8,"35 KOs","4 KOs"
"11106","42","3",2,"33 KOs","1 KOs"
"12469","34","6",1,"19 KOs","1 KOs"
"26506","62","8",7,"43 KOs","3 KOs"
"38070","69","11",0,"56 KOs","4 KOs"
"10351","50","17",3,"34 KOs","6 KOs"
"12673","94","26",5,"30 KOs","10 KOs"
"12077","66","13",0,"51 KOs","3 KOs"
"325260","20","0",0,"15 KOs","0 KOs"
"10113","84","32",14,"34 KOs","3 KOs"
"11084","78","18",5,"43 KOs","4 KOs"
"31789","78","27",9,"27 KOs","0 KOs"
"12491","44","16",5,"13 KOs","4 KOs"
"166","56","14",2,"42 KOs","7 KOs"
"52058","61","11",1,"19 KOs","3 KOs"
"262","26","17",3,"14 KOs","9 KOs"
"268","30","11",2,"9 KOs","3 KOs"
"11023","178","30",38,"126 KOs","8 KOs"
"254834","27","7",1,"14 KOs","1 KOs"
"27112","26","7",3,"12 KOs","2 KOs"
"11329","103","16",13,"41 KOs","1 KOs"
"10350","64","28",3,"29 KOs","17 KOs"
"9584","72","41",9,"12 KOs","7 KOs"
"16010","40","8",3,"10 KOs","2 KOs"
"17877","95","32",7,"36 KOs","5 KOs"
"2011","50","4",1,"30 KOs","1 KOs"
"316441","34","2",1,"23 KOs","1 KOs"
"18683","78","14",0,"35 KOs","10 KOs"
"10120","76","34",5,"33 KOs","13 KOs"
"16237","35","18",4,"14 KOs","2 KOs"
"52580","107","13",11,"44 KOs","6 KOs"
"18207","24","3",2,"12 KOs","1 KOs"
"12627","64","9",1,"41 KOs","3 KOs"
"81987","26","12",3,"12 KOs","6 KOs"
"41270","39","23",4,"17 KOs","0 KOs"
"25097","27","7",0,"13 KOs","0 KOs"
"11210","65","12",1,"38 KOs","2 KOs"
"2191","44","11",4,"27 KOs","4 KOs"
"492989","20","2",0,"13 KOs","1 KOs"
"12671","37","10",2,"15 KOs","5 KOs"
"35583","40","23",8,"15 KOs","4 KOs"
"3731","79","10",11,"31 KOs","0 KOs"
"16489","31","9",0,"24 KOs","6 KOs"
"5810","117","10",3,"84 KOs","3 KOs"
"503963","25","2",0,"13 KOs","1 KOs"
"25144","33","20",2,"13 KOs","6 KOs"
"1160","59","5",2,"30 KOs","1 KOs"
"621","41","6",1,"19 KOs","1 KOs"
"176","33","6",1,"21 KOs","4 KOs"
"7781","39","8",0,"11 KOs","3 KOs"
"33743","45","22",11,"11 KOs","6 KOs"
"17589","47","6",3,"25 KOs","5 KOs"
"59614","55","18",12,"13 KOs","9 KOs"
"42089","43","9",1,"32 KOs","5 KOs"
"12562","53","7",2,"26 KOs","4 KOs"
"10042","76","12",4,"52 KOs","4 KOs"
"627","56","9",2,"41 KOs","4 KOs"
"8661","35","4",1,"25 KOs","3 KOs"
"703924","19","0",0,"11 KOs","0 KOs"
"25098","123","20",17,"65 KOs","1 KOs"
"24316","89","8",2,"54 KOs","5 KOs"
"24430","68","32",13,"10 KOs","4 KOs"
"2129","38","4",0,"17 KOs","1 KOs"
"11417","50","7",2,"21 KOs","5 KOs"
"425328","30","3",1,"20 KOs","2 KOs"
"499601","28","3",0,"16 KOs","1 KOs"
"11819","22","5",1,"17 KOs","0 KOs"
"9519","53","14",3,"31 KOs","4 KOs"
"9658","40","6",2,"13 KOs","1 KOs"
"44693","107","24",9,"40 KOs","5 KOs"
"32304","38","7",0,"18 KOs","4 KOs"
"12677","45","8",2,"10 KOs","2 KOs"
"340","37","7",3,"28 KOs","4 KOs"
"29998","89","16",10,"21 KOs","4 KOs"
"659924","38","0",0,"30 KOs","0 KOs"
"15935","52","15",5,"14 KOs","2 KOs"
"21374","66","24",9,"31 KOs","4 KOs"
"28","70","37",10,"21 KOs","11 KOs"
"283680","32","5",0,"24 KOs","2 KOs"
"27113","63","3",3,"30 KOs","2 KOs"
"569964","28","2",0,"19 KOs","2 KOs"
"611370","26","1",0,"22 KOs","0 KOs"
"11458","39","7",1,"22 KOs","6 KOs"
"25040","63","30",19,"16 KOs","0 KOs"
"1198","49","5",1,"33 KOs","2 KOs"
"20195","54","30",3,"28 KOs","5 KOs"
"24541","66","13",7,"34 KOs","2 KOs"
"12052","224","13",14,"129 KOs","1 KOs"
"9688","42","5",2,"26 KOs","2 KOs"
"23884","38","29",8,"5 KOs","4 KOs"
"8292","68","13",1,"43 KOs","6 KOs"
"9773","41","31",3,"12 KOs","11 KOs"
"9616","94","62",38,"9 KOs","11 KOs"
"3003","37","3",0,"17 KOs","1 KOs"
"15122","37","6",0,"24 KOs","1 KOs"
"24503","29","8",1,"17 KOs","3 KOs"
"9581","99","33",8,"47 KOs","8 KOs"
"33624","106","26",17,"18 KOs","3 KOs"
"16320","97","35",10,"23 KOs","4 KOs"
"26400","37","24",9,"14 KOs","6 KOs"
"287904","31","3",1,"15 KOs","1 KOs"
"27843","120","27",17,"8 KOs","2 KOs"
"29014","31","24",6,"18 KOs","7 KOs"
"41264","65","18",12,"24 KOs","4 KOs"
"25607","88","14",17,"34 KOs","1 KOs"
"12533","57","29",1,"44 KOs","15 KOs"
"47321","72","32",10,"15 KOs","3 KOs"
"2068","54","6",1,"35 KOs","2 KOs"
"76","82","11",2,"48 KOs","9 KOs"
"13344","88","21",17,"44 KOs","13 KOs"
"237185","106","48",7,"23 KOs","12 KOs"
"16403","75","2",6,"34 KOs","1 KOs"
"19949","37","2",1,"24 KOs","2 KOs"
"22372","42","7",1,"23 KOs","3 KOs"
"75378","34","16",8,"7 KOs","4 KOs"
"12608","99","9",1,"33 KOs","2 KOs"
"13330","62","22",12,"37 KOs","7 KOs"
"50562","38","2",1,"19 KOs","2 KOs"
"10919","50","46",10,"25 KOs","3 KOs"
"23639","56","6",6,"31 KOs","0 KOs"
"9924","162","50",15,"74 KOs","8 KOs"
"40840","71","40",15,"11 KOs","5 KOs"
"15509","44","5",0,"33 KOs","4 KOs"
"9381","53","6",3,"19 KOs","4 KOs"
"8454","55","8",3,"31 KOs","4 KOs"
"55752","73","14",3,"33 KOs","3 KOs"
"476","44","13",0,"19 KOs","3 KOs"
"50336","122","31",17,"47 KOs","11 KOs"
"12453","27","9",4,"14 KOs","2 KOs"
"11392","27","12",2,"10 KOs","3 KOs"
"10924","50","16",1,"43 KOs","10 KOs"
"11406","49","11",1,"25 KOs","4 KOs"
"14883","53","6",0,"31 KOs","3 KOs"
"11791","68","9",3,"36 KOs","7 KOs"
"3187","20","2",0,"15 KOs","0 KOs"
"9623","88","30",7,"26 KOs","6 KOs"
"60231","72","10",8,"44 KOs","1 KOs"
"51287","46","13",6,"20 KOs","3 KOs"
"12062","94","22",9,"34 KOs","4 KOs"
"8267","55","4",0,"40 KOs","3 KOs"
"11414","80","15",1,"64 KOs","10 KOs"
"50656","40","15",12,"11 KOs","2 KOs"
"96344","76","32",15,"29 KOs","6 KOs"
"12086","88","14",0,"71 KOs","5 KOs"
"11388","64","18",3,"26 KOs","4 KOs"
"16260","48","26",5,"4 KOs","7 KOs"
"51665","38","14",2,"18 KOs","3 KOs"
"9575","91","28",13,"21 KOs","14 KOs"
"608","45","7",1,"34 KOs","4 KOs"
"9086","44","5",0,"32 KOs","4 KOs"
"7788","32","3",1,"8 KOs","1 KOs"
"51170","54","36",10,"15 KOs","7 KOs"
"41498","49","15",3,"22 KOs","3 KOs"
"12670","32","9",4,"16 KOs","1 KOs"
"460","47","13",0,"26 KOs","7 KOs"
"29348","108","38",10,"35 KOs","10 KOs"
"14646","48","11",0,"28 KOs","5 KOs"
"13019","41","9",0,"37 KOs","7 KOs"
"37004","35","4",0,"31 KOs","4 KOs"
"16346","54","19",4,"34 KOs","3 KOs"
"13659","38","16",14,"17 KOs","3 KOs"
"13868","106","20",4,"48 KOs","1 KOs"
"3459","43","7",1,"25 KOs","2 KOs"
"66281","164","55",7,"10 KOs","10 KOs"
"32469","43","7",6,"19 KOs","1 KOs"
"12746","32","3",0,"28 KOs","1 KOs"
"12666","42","10",3,"29 KOs","3 KOs"
"503","67","16",1,"32 KOs","8 KOs"
"55114","32","8",2,"15 KOs","5 KOs"
"7831","42","5",1,"25 KOs","1 KOs"
"9051","52","3",0,"38 KOs","1 KOs"
"1905","46","4",1,"30 KOs","0 KOs"
"33617","46","13",5,"21 KOs","3 KOs"
"3999","40","9",0,"31 KOs","5 KOs"
"35002","59","24",6,"31 KOs","8 KOs"
"24932","97","15",3,"36 KOs","5 KOs"
"24156","75","10",1,"37 KOs","2 KOs"
"21277","31","2",0,"14 KOs","1 KOs"
"52132","72","50",9,"33 KOs","7 KOs"
"119","73","18",2,"64 KOs","2 KOs"
"507","50","5",1,"37 KOs","0 KOs"
"16632","32","12",4,"18 KOs","4 KOs"
"1308","62","8",1,"43 KOs","2 KOs"
"10220","61","12",6,"22 KOs","6 KOs"
"9462","84","13",5,"58 KOs","4 KOs"
"11421","47","13",2,"22 KOs","3 KOs"
"47522","96","8",12,"57 KOs","2 KOs"
"142034","45","12",6,"12 KOs","0 KOs"
"11391","60","34",6,"19 KOs","5 KOs"
"28971","39","11",1,"7 KOs","1 KOs"
"9885","102","11",1,"33 KOs","0 KOs"
"11073","51","19",6,"10 KOs","4 KOs"
"34979","138","24",12,"91 KOs","9 KOs"
"375","69","10",1,"48 KOs","6 KOs"
"11335","70","25",7,"27 KOs","6 KOs"
"18224","44","6",0,"23 KOs","5 KOs"
"632104","26","1",0,"17 KOs","0 KOs"
"70","63","25",3,"40 KOs","10 KOs"
"842","39","5",0,"19 KOs","1 KOs"
"495","57","7",0,"47 KOs","3 KOs"
"50238","113","38",23,"25 KOs","5 KOs"
"12840","71","75",6,"23 KOs","5 KOs"
"31936","28","7",1,"16 KOs","5 KOs"
"29374","52","4",2,"20 KOs","2 KOs"
"26232","44","31",4,"22 KOs","9 KOs"
"272077","35","5",1,"17 KOs","3 KOs"
"3691","31","2",1,"26 KOs","2 KOs"
"11567","69","31",8,"44 KOs","10 KOs"
"10240","62","25",10,"11 KOs","4 KOs"
"3208","23","1",0,"16 KOs","0 KOs"
"10107","54","11",4,"26 KOs","6 KOs"
"47311","66","17",14,"35 KOs","4 KOs"
"10917","92","20",4,"43 KOs","3 KOs"
"1362","60","10",2,"39 KOs","6 KOs"
"39940","81","18",6,"58 KOs","3 KOs"
"12452","206","60",23,"117 KOs","20 KOs"
"12539","82","15",4,"31 KOs","5 KOs"
"25209","54","6",2,"39 KOs","2 KOs"
"16248","40","16",1,"23 KOs","7 KOs"
"12844","69","29",2,"39 KOs","6 KOs"
"12138","82","13",1,"60 KOs","4 KOs"
"51681","31","18",2,"7 KOs","2 KOs"
"601","50","10",0,"30 KOs","3 KOs"
"276","35","18",3,"11 KOs","2 KOs"
"56827","120","25",27,"20 KOs","9 KOs"
"455859","34","4",1,"24 KOs","0 KOs"
"9002","61","9",4,"15 KOs","5 KOs"
"42312","114","33",8,"30 KOs","7 KOs"
"18","62","17",12,"13 KOs","1 KOs"
"24320","47","11",0,"26 KOs","4 KOs"
"51010","58","21",8,"9 KOs","2 KOs"
"280342","42","5",1,"28 KOs","3 KOs"
"54824","110","22",12,"71 KOs","3 KOs"
"9037","84","7",1,"57 KOs","3 KOs"
"22513","43","2",2,"29 KOs","2 KOs"
"36642","30","9",1,"13 KOs","1 KOs"
"512777","30","1",1,"7 KOs","1 KOs"
"483786","28","2",0,"15 KOs","0 KOs"
"11096","93","49",7,"33 KOs","4 KOs"
"25139","48","12",2,"16 KOs","0 KOs"
"26243","33","4",0,"13 KOs","1 KOs"
"9451","68","13",12,"7 KOs","3 KOs"
"11217","67","47",4,"18 KOs","9 KOs"
"10531","98","41",3,"72 KOs","12 KOs"
"9458","67","23",10,"18 KOs","8 KOs"
"59574","50","3",3,"31 KOs","2 KOs"
"18009","50","8",8,"9 KOs","2 KOs"
"47751","55","23",4,"37 KOs","5 KOs"
"17752","60","4",1,"40 KOs","1 KOs"
"324239","30","4",0,"16 KOs","2 KOs"
"10925","35","12",3,"10 KOs","4 KOs"
"17783","37","6",0,"23 KOs","3 KOs"
"11480","62","5",1,"33 KOs","0 KOs"
"49151","127","52",17,"53 KOs","6 KOs"
"53413","97","25",11,"56 KOs","4 KOs"
"21586","54","15",2,"39 KOs","2 KOs"
"10282","43","17",3,"30 KOs","11 KOs"
"11462","35","11",1,"13 KOs","5 KOs"
"20108","104","14",19,"62 KOs","1 KOs"
"4995","40","7",2,"30 KOs","3 KOs"
"31252","42","5",3,"18 KOs","1 KOs"
"8038","107","17",3,"82 KOs","9 KOs"
"65989","58","16",7,"8 KOs","5 KOs"
"601897","54","13",4,"31 KOs","2 KOs"
"5981","20","0",0,"15 KOs","0 KOs"
"391770","30","4",0,"18 KOs","3 KOs"
"545","28","4",0,"24 KOs","1 KOs"
"3196","45","8",0,"36 KOs","5 KOs"
"48201","43","10",0,"23 KOs","2 KOs"
"482498","25","3",1,"15 KOs","0 KOs"
"71842","95","40",19,"23 KOs","23 KOs"
"13683","44","9",1,"22 KOs","3 KOs"
"36637","50","20",6,"16 KOs","1 KOs"
"2463","28","3",0,"24 KOs","3 KOs"
"11218","46","25",1,"17 KOs","6 KOs"
"9605","70","30",8,"14 KOs","7 KOs"
"11795","21","13",5,"5 KOs","9 KOs"
"10518","46","30",7,"21 KOs","11 KOs"
"5372","40","10",1,"26 KOs","4 KOs"
"6085","63","19",1,"14 KOs","6 KOs"
"9429","77","45",10,"26 KOs","4 KOs"
"53617","39","6",3,"30 KOs","4 KOs"
"588468","31","2",0,"23 KOs","0 KOs"
"27550","42","8",1,"21 KOs","3 KOs"
"511850","28","2",0,"14 KOs","2 KOs"
"371","44","14",1,"30 KOs","2 KOs"
"250231","22","0",1,"11 KOs","0 KOs"
"49042","160","34",11,"39 KOs","5 KOs"
"9709","51","23",1,"17 KOs","3 KOs"
"9600","116","55",18,"10 KOs","5 KOs"
"29303","39","7",2,"14 KOs","1 KOs"
"291903","28","3",0,"18 KOs","1 KOs"
"30809","36","25",4,"18 KOs","18 KOs"
"10731","56","4",7,"37 KOs","1 KOs"
"24131","97","22",5,"64 KOs","13 KOs"
"10","70","17",12,"41 KOs","3 KOs"
"37235","45","7",0,"35 KOs","4 KOs"
"470","41","5",1,"32 KOs","2 KOs"
"1625","79","24",18,"12 KOs","2 KOs"
"9557","78","36",18,"13 KOs","1 KOs"
"410","59","8",2,"38 KOs","3 KOs"
"331","49","14",2,"30 KOs","4 KOs"
"55749","68","14",3,"13 KOs","2 KOs"
"10915","36","27",2,"20 KOs","8 KOs"
"1305","65","26",2,"50 KOs","21 KOs"
"11070","53","29",4,"32 KOs","7 KOs"
"528191","50","5",1,"43 KOs","2 KOs"
"13815","80","37",7,"38 KOs","15 KOs"
"59617","77","71",39,"12 KOs","8 KOs"
"39345","50","5",2,"28 KOs","3 KOs"
"559","40","10",1,"19 KOs","3 KOs"
"11513","42","11",0,"12 KOs","5 KOs"
"13707","127","28",20,"51 KOs","14 KOs"
"609","40","26",3,"25 KOs","5 KOs"
"1713","38","3",1,"32 KOs","2 KOs"
"28959","53","13",2,"43 KOs","5 KOs"
"14030","63","7",1,"39 KOs","4 KOs"
"1728","42","4",0,"31 KOs","4 KOs"
"132596","53","6",7,"22 KOs","1 KOs"
"12669","46","12",1,"26 KOs","2 KOs"
"9980","115","35",11,"12 KOs","9 KOs"
"57681","20","9",4,"15 KOs","4 KOs"
"320","74","14",1,"68 KOs","7 KOs"
"10112","18","15",2,"6 KOs","5 KOs"
"10204","75","23",4,"17 KOs","4 KOs"
"12126","91","22",12,"51 KOs","3 KOs"
"459640","28","3",0,"9 KOs","0 KOs"
"11981","31","5",0,"19 KOs","2 KOs"
"12116","44","10",6,"20 KOs","1 KOs"
"1846","23","2",0,"17 KOs","1 KOs"
"20685","48","4",1,"33 KOs","2 KOs"
"14697","27","3",2,"15 KOs","1 KOs"
"25079","78","43",4,"52 KOs","9 KOs"
"39778","98","19",10,"12 KOs","6 KOs"
"38843","49","4",2,"25 KOs","1 KOs"
"582","44","8",0,"28 KOs","5 KOs"
"924","69","13",1,"41 KOs","4 KOs"
"4618","56","11",1,"34 KOs","4 KOs"
"21587","31","9",2,"13 KOs","5 KOs"
"134","61","10",4,"10 KOs","4 KOs"
"11283","34","21",6,"14 KOs","1 KOs"
"50062","124","56",18,"22 KOs","16 KOs"
"9602","74","23",8,"27 KOs","3 KOs"
"12375","46","11",0,"37 KOs","6 KOs"
"16089","44","8",0,"33 KOs","0 KOs"
"10516","65","26",12,"18 KOs","12 KOs"
"30654","43","10",1,"14 KOs","4 KOs"
"56971","79","21",8,"25 KOs","1 KOs"
"55080","35","21",9,"6 KOs","4 KOs"
"251","53","6",2,"34 KOs","5 KOs"
"9304","43","8",2,"23 KOs","1 KOs"
"4792","31","1",0,"25 KOs","1 KOs"
"13874","74","30",13,"26 KOs","3 KOs"
"9678","68","29",9,"9 KOs","9 KOs"
"21633","40","7",0,"27 KOs","3 KOs"
"9613","67","21",7,"32 KOs","6 KOs"
"11062","34","26",6,"9 KOs","2 KOs"
"105935","36","5",0,"16 KOs","3 KOs"
"81985","35","13",3,"13 KOs","5 KOs"
"13856","66","23",8,"30 KOs","5 KOs"
"468475","29","3",2,"11 KOs","0 KOs"
"472","40","14",2,"26 KOs","4 KOs"
"15958","30","9",0,"4 KOs","5 KOs"
"160826","46","17",3,"12 KOs","3 KOs"
"3464","52","15",2,"21 KOs","6 KOs"
"1319","40","15",1,"28 KOs","3 KOs"
"18030","31","12",3,"14 KOs","7 KOs"
"8222","43","0",0,"36 KOs","0 KOs"
"48253","51","8",9,"16 KOs","0 KOs"
"2970","41","9",1,"30 KOs","7 KOs"
"11354","83","24",7,"37 KOs","6 KOs"
"10110","62","9",2,"26 KOs","4 KOs"
"11821","64","6",5,"37 KOs","3 KOs"
"1510","56","2",0,"26 KOs","1 KOs"
"776269","16","1",0,"12 KOs","0 KOs"
"523667","35","2",0,"27 KOs","1 KOs"
"602423","35","1",0,"29 KOs","0 KOs"
"12417","64","22",9,"27 KOs","7 KOs"
"22664","31","3",0,"28 KOs","3 KOs"
"36993","78","46",6,"9 KOs","22 KOs"
"11872","54","18",12,"14 KOs","6 KOs"
"12407","140","47",8,"91 KOs","19 KOs"
"11074","44","13",2,"17 KOs","3 KOs"
"47029","64","13",2,"44 KOs","6 KOs"
"86896","40","19",5,"13 KOs","11 KOs"
"11380","24","24",2,"8 KOs","4 KOs"
"44815","49","8",0,"36 KOs","1 KOs"
"10001","41","10",4,"6 KOs","0 KOs"
"9894","82","45",9,"42 KOs","4 KOs"
"215599","43","1",6,"23 KOs","0 KOs"
"18262","29","2",0,"20 KOs","2 KOs"
"32644","48","9",3,"15 KOs","2 KOs"
"16208","50","7",2,"26 KOs","3 KOs"
"1782","55","8",2,"37 KOs","1 KOs"
"235","45","34",6,"18 KOs","1 KOs"
"13374","61","15",0,"39 KOs","6 KOs"
"513839","27","3",0,"21 KOs","1 KOs"
"9682","87","14",4,"26 KOs","3 KOs"
"14452","47","16",1,"19 KOs","2 KOs"
"445","43","3",0,"30 KOs","3 KOs"
"26336","22","5",1,"7 KOs","4 KOs"
"35832","14","6",0,"11 KOs","2 KOs"
"13622","23","6",1,"11 KOs","1 KOs"
"47697","93","38",8,"38 KOs","14 KOs"
"30805","68","17",3,"13 KOs","5 KOs"
"41779","39","13",3,"3 KOs","5 KOs"
"21301","42","9",7,"15 KOs","6 KOs"
"294764","38","6",0,"21 KOs","3 KOs"
"41523","71","22",3,"20 KOs","9 KOs"
"9969","60","35",5,"20 KOs","6 KOs"
"66278","36","8",1,"8 KOs","0 KOs"
"74","61","12",3,"19 KOs","3 KOs"
"432621","31","3",0,"12 KOs","0 KOs"
"151478","73","7",2,"33 KOs","2 KOs"
"52150","63","28",3,"37 KOs","17 KOs"
"21975","68","47",11,"15 KOs","14 KOs"
"11419","63","6",9,"23 KOs","2 KOs"
"11951","74","25",18,"24 KOs","0 KOs"
"9598","105","30",11,"15 KOs","12 KOs"
"11093","46","13",2,"24 KOs","9 KOs"
"9441","86","26",13,"25 KOs","4 KOs"
"51748","36","5",0,"28 KOs","2 KOs"
"37537","38","21",3,"28 KOs","3 KOs"
"9958","89","9",3,"29 KOs","4 KOs"
"257892","29","1",0,"21 KOs","1 KOs"
"85424","39","3",0,"26 KOs","2 KOs"
"9781","50","21",10,"27 KOs","3 KOs"
"9497","61","18",7,"36 KOs","11 KOs"
"42209","64","11",9,"37 KOs","4 KOs"
"10745","59","16",7,"26 KOs","2 KOs"
"635000","20","3",1,"13 KOs","3 KOs"
"23879","29","7",2,"22 KOs","5 KOs"
"12459","113","16",10,"57 KOs","3 KOs"
"16406","61","18",3,"36 KOs","5 KOs"
"6642","64","8",2,"49 KOs","5 KOs"
"16339","44","9",1,"29 KOs","4 KOs"
"59207","44","11",4,"3 KOs","3 KOs"
"10010","52","18",2,"22 KOs","9 KOs"
"41776","46","5",2,"13 KOs","1 KOs"
"45437","64","10",5,"32 KOs","7 KOs"
"23200","69","17",5,"46 KOs","3 KOs"
"9570","40","28",11,"15 KOs","3 KOs"
"52351","27","11",9,"20 KOs","4 KOs"
"13887","142","53",15,"56 KOs","1 KOs"
"52579","43","7",8,"29 KOs","1 KOs"
"291928","36","6",1,"32 KOs","6 KOs"
"57438","52","9",8,"24 KOs","2 KOs"
"491","49","6",0,"31 KOs","0 KOs"
"694","42","7",1,"39 KOs","6 KOs"
"515","57","10",1,"30 KOs","4 KOs"
"9902","73","5",3,"37 KOs","1 KOs"
"9873","81","27",1,"53 KOs","21 KOs"
"56","51","24",5,"17 KOs","6 KOs"
"5180","43","8",1,"32 KOs","4 KOs"
"52984","36","8",0,"7 KOs","5 KOs"
"1623","49","4",0,"33 KOs","1 KOs"
"506","30","2",0,"20 KOs","1 KOs"
"11787","92","20",5,"51 KOs","5 KOs"
"33612","127","34",12,"26 KOs","16 KOs"
"12071","53","13",2,"23 KOs","1 KOs"
"87196","18","9",2,"10 KOs","7 KOs"
"13170","82","9",8,"37 KOs","2 KOs"
"24929","53","13",6,"23 KOs","9 KOs"
"33020","42","11",1,"19 KOs","7 KOs"
"1816","50","6",0,"28 KOs","5 KOs"
"15933","66","4",3,"33 KOs","2 KOs"
"60427","29","6",3,"9 KOs","2 KOs"
"10522","41","14",7,"8 KOs","3 KOs"
"29984","40","8",1,"17 KOs","3 KOs"
"1618","36","6",1,"19 KOs","2 KOs"
"12440","52","33",0,"34 KOs","5 KOs"
"11285","32","6",2,"21 KOs","3 KOs"
"4681","64","3",0,"43 KOs","3 KOs"
"15161","40","5",2,"26 KOs","3 KOs"
"10367","34","9",1,"16 KOs","4 KOs"
"47985","105","18",26,"19 KOs","4 KOs"
"44570","33","7",3,"8 KOs","0 KOs"
"34006","30","6",1,"10 KOs","3 KOs"
"24578","57","14",2,"5 KOs","6 KOs"
"464","41","5",0,"24 KOs","2 KOs"
"20329","70","8",4,"31 KOs","0 KOs"
"13122","46","19",7,"16 KOs","5 KOs"
"18353","48","21",7,"10 KOs","8 KOs"
"58","92","58",13,"45 KOs","8 KOs"
